id,orderNumber,customerId,orderDate,requestedDeliveryDate,salesOrg,distributionChannel,division,totalNetAmount,totalTaxAmount,totalGrossAmount,currency,status,paymentTerms
d128c67b-69dc-4f2b-9841-cb29e71aa48e,SO-0126,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-06-14,2025-08-01,2000,20,02,48514.14,8732.55,57246.69,USD,IN_DELIVERY,NET30
f2286468-9012-4879-b352-5a358191946c,SO-0127,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-05-16,2024-07-04,2000,30,02,57818.99,10407.42,68226.41,USD,OPEN,NET15
de91a779-2367-4ccf-be2f-c7bcf012492b,SO-0128,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2025-01-05,2025-02-11,1000,30,00,68321.83,12297.93,80619.76,USD,CANCELLED,NET45
0547797a-b43f-4e37-a92d-1b6afe4bb225,SO-0129,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2025-03-07,2025-03-17,1000,30,02,2096.27,377.33,2473.6,USD,COMPLETED,NET30
bf1069d8-220f-408e-ae44-49a826fc29f2,SO-0130,3941971d-8354-4750-b19f-258733f9ada8,2024-12-12,2024-12-19,1000,10,00,29665.56,5339.8,35005.36,USD,CANCELLED,NET60
541d96a4-8ab9-480e-b284-4107a10c0f51,SO-0131,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2025-06-27,2025-08-14,2000,10,01,31255.81,5626.05,36881.86,USD,COMPLETED,NET30
81786419-d3a2-45c4-a28f-d9c29fc2e954,SO-0132,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2024-04-15,2024-04-25,1000,30,01,70170.92,12630.77,82801.69,USD,COMPLETED,NET30
3390c862-02af-472a-bb0a-f6622eae7f57,SO-0133,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-01-14,2024-02-10,1000,10,00,44835.43,8070.38,52905.81,USD,IN_DELIVERY,NET30
58322485-225f-4a6c-bf16-b395eae425fc,SO-0134,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-03-02,2024-03-16,1000,30,02,23896.51,4301.37,28197.88,USD,OPEN,NET15
ca816875-cc71-445a-bbd8-22bffac2ddb4,SO-0135,b3c1c861-53a8-42d1-9896-d9f56201110a,2024-10-20,2024-11-26,1000,20,01,60492.84,10888.71,71381.55,USD,IN_DELIVERY,NET45
c540f575-b0d1-4a80-a5d4-0a00e738394e,SO-0136,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-04-02,2025-05-14,3000,30,02,17010.79,3061.94,20072.73,USD,COMPLETED,NET60
7b5b4cec-36e1-4bb6-b577-06f9aa7d926c,SO-0137,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-01-28,2025-03-10,3000,20,00,4180.47,752.48,4932.95,USD,DRAFT,NET45
cf3e5bab-de6d-4c6d-84b1-e7a70ed14d30,SO-0138,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-01-16,2025-03-13,3000,10,01,38738.65,6972.96,45711.61,USD,COMPLETED,NET15
5a3c904d-1f08-44c7-be43-31f1589bb57e,SO-0139,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-05-18,2024-06-27,2000,30,02,23159.44,4168.7,27328.14,USD,COMPLETED,NET60
fcbd5bee-6559-4f07-a237-5dffb92ef1f3,SO-0140,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-07-16,2024-09-12,3000,20,00,62027.39,11164.93,73192.32,USD,OPEN,NET60
25245c69-92ef-4285-860c-74617a1965a6,SO-0141,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-02-10,2024-03-06,2000,30,00,70529.29,12695.27,83224.56,USD,COMPLETED,NET15
9ae4e69a-d9e3-4c53-8854-f94c478c437f,SO-0142,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2025-01-22,2025-01-30,2000,10,02,5012.97,902.33,5915.3,USD,COMPLETED,NET45
774aa23a-6471-4c87-83ef-6baa6414a8cf,SO-0143,633597bf-68fd-43b0-95be-34f67677293d,2024-12-04,2024-12-11,2000,30,00,76375.89,13747.66,90123.55,USD,IN_DELIVERY,NET60
184e3f49-ae22-4320-afff-7067e9b8b797,SO-0144,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-04-16,2024-04-28,1000,30,01,72525.23,13054.54,85579.77,USD,COMPLETED,NET45
8194d1b0-e342-4b7a-a904-4325915de8a0,SO-0145,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-05-09,2025-06-26,3000,30,00,26371.83,4746.93,31118.76,USD,COMPLETED,NET30
0e551628-c721-4e8e-aec3-fd3aa003ffd1,SO-0146,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2025-01-31,2025-02-07,1000,20,01,75887.49,13659.75,89547.24,USD,COMPLETED,NET30
921e4c84-bb87-4933-bcff-10595c51ba06,SO-0147,72f5b432-d75b-47de-a702-af5766c139ab,2024-01-22,2024-02-18,3000,10,00,76029.4,13685.29,89714.69,USD,IN_DELIVERY,NET60
c9832aec-df85-49d0-81fa-b06159b72895,SO-0148,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-06-19,2025-07-14,2000,10,00,31492.29,5668.61,37160.9,USD,CANCELLED,NET60
60028a12-c4e8-4da8-8542-13ba55621dd7,SO-0149,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-10-09,2024-11-20,3000,30,00,16128.01,2903.04,19031.05,USD,CANCELLED,NET45
57b118af-5cf0-4c82-a7f6-fe31d34b29d5,SO-0150,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-11-23,2025-01-07,3000,20,01,38231.93,6881.75,45113.68,USD,COMPLETED,NET15
79212e29-3a7f-4e8a-8935-176e0d99dee0,SO-0151,02ee2de6-b631-42ad-9200-bd5f10022153,2025-06-18,2025-08-14,2000,10,02,16261.75,2927.11,19188.86,USD,IN_DELIVERY,NET60
1ffdf068-cf26-47a7-9f3b-5632b6cc6c22,SO-0152,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-09-30,2024-11-10,3000,10,00,21681.4,3902.65,25584.05,USD,COMPLETED,NET30
53cbf99c-378b-476c-a9a6-1b0526b5f341,SO-0153,22fab182-e8d2-44e3-8bec-19570919be08,2024-01-23,2024-03-17,3000,30,01,23064.06,4151.53,27215.59,USD,COMPLETED,NET30
9e926506-ae3b-4f1d-a941-31a32944d4b0,SO-0154,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-10-30,2024-11-14,3000,30,02,36115.97,6500.87,42616.84,USD,IN_DELIVERY,NET30
7388b7d2-0f08-4a70-816a-4172f07215d8,SO-0155,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-10-19,2024-10-30,3000,30,00,49482.95,8906.93,58389.88,USD,COMPLETED,NET15
347bb905-0446-4e9c-9fb2-bd6d4f34d786,SO-0156,02ee2de6-b631-42ad-9200-bd5f10022153,2024-11-14,2024-12-30,1000,10,00,29068.99,5232.42,34301.41,USD,OPEN,NET60
58ffdfc7-813c-4a7e-8be0-0eafd68bb29a,SO-0157,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2024-04-28,2024-06-16,1000,10,02,23332.27,4199.81,27532.08,USD,COMPLETED,NET15
a017b10e-4f4a-4f2c-beff-4b6f44eca988,SO-0158,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-01-14,2024-02-19,2000,20,01,52592.17,9466.59,62058.76,USD,COMPLETED,NET30
cbe276c2-62b4-435c-8707-8f3c4ff7880f,SO-0159,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-03-30,2024-05-12,1000,20,02,31092.45,5596.64,36689.09,USD,COMPLETED,NET15
a05206c1-51a6-40c0-9a39-9a9aa511ec54,SO-0160,3941971d-8354-4750-b19f-258733f9ada8,2024-06-24,2024-08-03,2000,10,02,48054.03,8649.73,56703.76,USD,COMPLETED,NET60
11a36900-0082-47ae-a14b-4213bebfe47a,SO-0161,22fab182-e8d2-44e3-8bec-19570919be08,2024-08-17,2024-09-14,1000,30,00,2058.36,370.5,2428.86,USD,OPEN,NET30
0117006e-e718-4a5a-94b8-0efd02c0ddf0,SO-0162,02ee2de6-b631-42ad-9200-bd5f10022153,2025-02-27,2025-03-28,3000,30,02,33028.1,5945.06,38973.16,USD,OPEN,NET60
2761098b-31e6-4b52-8021-e79251d76b73,SO-0163,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-03-14,2024-04-06,3000,10,02,2336.29,420.53,2756.82,USD,IN_DELIVERY,NET45
bb44cd08-f3a8-4c10-b51f-aa3122ed1b6c,SO-0164,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-06-07,2025-06-26,2000,30,01,34329.14,6179.25,40508.39,USD,COMPLETED,NET15
5e2ca58d-f81d-4baf-ba03-5cbb79914265,SO-0165,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-05-16,2024-07-14,1000,20,00,34078.58,6134.14,40212.72,USD,COMPLETED,NET30
09dd06dc-4ee8-484e-8025-1c44c9649e9a,SO-0166,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2025-05-28,2025-06-14,2000,10,01,19789.9,3562.18,23352.08,USD,COMPLETED,NET30
41c38e53-5d34-4594-b680-53c47f1194be,SO-0167,fef071a5-d184-4992-95c6-15731a308120,2024-07-12,2024-07-21,2000,10,00,30946.22,5570.32,36516.54,USD,COMPLETED,NET60
a8441668-1aa1-4cac-9b09-3c60bd3ba62c,SO-0168,fef071a5-d184-4992-95c6-15731a308120,2024-01-12,2024-03-08,1000,20,01,49688.39,8943.91,58632.3,USD,OPEN,NET60
c91dc248-1ddb-4f15-9823-248c1393bf76,SO-0169,02ee2de6-b631-42ad-9200-bd5f10022153,2024-09-19,2024-10-07,3000,10,01,49877.34,8977.92,58855.26,USD,OPEN,NET60
224e3a5b-552f-4fc3-941e-46bf51bd6655,SO-0170,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-09-14,2024-10-22,3000,10,00,76965.72,13853.83,90819.55,USD,OPEN,NET30
f830affe-6f2b-458a-8367-bdb4e210cf0d,SO-0171,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2024-02-13,2024-02-26,2000,30,01,48783.32,8781,57564.32,USD,CANCELLED,NET30
806fd007-8890-47ff-9503-556b3e9bec30,SO-0172,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2024-02-13,2024-03-02,2000,10,02,28315.18,5096.73,33411.91,USD,COMPLETED,NET30
35be3a6d-e342-46a7-b856-9ec9f728af13,SO-0173,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-11-21,2025-01-02,3000,10,02,38275.7,6889.63,45165.33,USD,COMPLETED,NET15
e632be1a-8222-4d43-9500-d2ed13eec5e1,SO-0174,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2024-12-17,2025-01-08,3000,20,00,49540.67,8917.32,58457.99,USD,IN_DELIVERY,NET30
8e7baf19-fd1f-46ff-9d1d-c2ccd6a693dc,SO-0175,633597bf-68fd-43b0-95be-34f67677293d,2024-05-27,2024-07-04,2000,30,01,55363.81,9965.49,65329.3,USD,CANCELLED,NET60
56fbdac6-7428-4ace-93c1-29fcf5fc569c,SO-0176,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-05-15,2024-06-05,2000,20,00,59121.57,10641.88,69763.45,USD,COMPLETED,NET60
9197cf5e-926d-4a59-b934-75aba8264e0d,SO-0177,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2024-11-05,2024-12-26,2000,30,02,13809.53,2485.72,16295.25,USD,COMPLETED,NET30
b936506c-d8ef-46fa-ab16-b41673722388,SO-0178,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-04-21,2024-06-07,2000,10,02,45965.57,8273.8,54239.37,USD,CANCELLED,NET30
6ebddfe5-555b-440a-8bdc-f84e27eb067b,SO-0179,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-09-07,2024-10-25,1000,20,02,27023.85,4864.29,31888.14,USD,COMPLETED,NET60
090548ce-c864-4f36-a8f2-90417569348f,SO-0180,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-05-26,2024-06-15,2000,20,00,48407.9,8713.42,57121.32,USD,DRAFT,NET45
9ae7cbad-a00a-4fd1-b6d4-5e8631f31762,SO-0181,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-05-11,2024-07-04,2000,20,02,73879.26,13298.27,87177.53,USD,IN_DELIVERY,NET15
03389a49-3edb-4f1c-9cce-c0b816a75272,SO-0182,92108758-0155-4f43-8061-3c77e859bec3,2025-05-25,2025-06-16,2000,20,02,11225.71,2020.63,13246.34,USD,OPEN,NET30
b0de89f2-2378-4c73-af8f-2f92487d6776,SO-0183,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-07-01,2024-08-07,3000,30,02,10320.97,1857.77,12178.74,USD,COMPLETED,NET30
3dadcd72-dd56-479d-b774-3e124f17702f,SO-0184,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2024-08-11,2024-09-28,2000,10,02,61212.87,11018.32,72231.19,USD,COMPLETED,NET60
183d37ca-2ebf-4da0-be1f-dd80dfab51c3,SO-0185,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-05-22,2024-06-13,2000,30,00,8207.04,1477.27,9684.31,USD,DRAFT,NET30
f46f9b8f-ea4e-4b1b-8e6b-eb26f5280183,SO-0186,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-05-11,2025-06-11,2000,20,00,57858.19,10414.47,68272.66,USD,CANCELLED,NET60
6f9efe39-1ce5-4637-a8ce-d0f4d9fc4d59,SO-0187,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-06-13,2025-07-03,3000,10,00,20650.52,3717.09,24367.61,USD,DRAFT,NET15
414c2ddd-5271-4964-bac7-a1db98dce345,SO-0188,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-09-27,2024-10-14,1000,30,00,16142.81,2905.71,19048.52,USD,IN_DELIVERY,NET45
427cc20a-f06c-4db2-bcb9-dad934930f2f,SO-0189,37a7a6be-5b9e-4038-bb16-75500ce74640,2025-01-07,2025-01-15,3000,20,00,76524.24,13774.36,90298.6,USD,COMPLETED,NET30
5ee22aab-4f14-459f-a190-fd9d5a26e840,SO-0190,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2024-06-27,2024-07-30,1000,10,00,16828.8,3029.18,19857.98,USD,COMPLETED,NET15
ffe639ec-3c72-4f33-896c-494ed6927e34,SO-0191,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-03-31,2024-05-12,3000,20,01,72990.09,13138.22,86128.31,USD,COMPLETED,NET30
6fea2db3-8daf-4d11-ada4-4b7eefacc28c,SO-0192,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-08-07,2024-09-18,1000,10,01,62670.11,11280.62,73950.73,USD,IN_DELIVERY,NET30
6333893c-8a9a-465f-a08b-7b55cdcdc8b2,SO-0193,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-05-28,2024-06-17,1000,10,01,52894.11,9520.94,62415.05,USD,IN_DELIVERY,NET15
4f4f6289-9a60-41ae-8da8-1c2564bcf22c,SO-0194,92108758-0155-4f43-8061-3c77e859bec3,2024-04-29,2024-06-26,1000,30,01,37683.14,6782.97,44466.11,USD,COMPLETED,NET30
9c0a0626-be61-407a-bf83-2ae9916a78ae,SO-0195,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-08-26,2024-09-28,2000,20,00,32575.32,5863.56,38438.88,USD,COMPLETED,NET15
ad9b0740-b6cc-4e06-a080-8c607d496986,SO-0196,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-01-19,2025-02-26,3000,10,02,30794.43,5543,36337.43,USD,COMPLETED,NET60
f00cc438-bada-4f0e-bee4-752604baa524,SO-0197,9d09cc50-8796-4946-9dc8-41b88058adf4,2024-11-24,2025-01-18,1000,30,02,72449.32,13040.88,85490.2,USD,OPEN,NET15
d958dc10-ed37-4c9c-99fe-6f132839f467,SO-0198,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2024-12-17,2025-02-02,2000,30,01,56551.33,10179.24,66730.57,USD,COMPLETED,NET60
e6ffbb38-b983-4797-87b3-3f108168a3af,SO-0199,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-08-24,2024-10-16,3000,10,00,9682.71,1742.89,11425.6,USD,OPEN,NET60
7df70764-7d9d-4bee-a932-f46051d735b9,SO-0200,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-01-05,2024-03-02,2000,10,00,79001.71,14220.31,93222.02,USD,IN_DELIVERY,NET45
80c1c3a9-6ced-4cf1-8a2b-52feae4b5f57,SO-0201,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-04-05,2024-05-01,1000,30,02,49743.91,8953.9,58697.81,USD,IN_DELIVERY,NET15
ef74c627-cc03-4c91-99c5-57848d199087,SO-0202,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-12-20,2025-01-06,2000,10,01,12864.67,2315.64,15180.31,USD,DRAFT,NET60
8a56d864-9162-458f-987f-ef08218b68d6,SO-0203,05c0deef-1297-41f8-ac63-42ba27e45f34,2025-05-04,2025-05-20,1000,10,01,14293.49,2572.83,16866.32,USD,COMPLETED,NET30
4092cd65-f59d-48c0-bad3-3f67937d7ff6,SO-0204,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-06-24,2024-07-02,3000,20,01,42883.8,7719.08,50602.88,USD,OPEN,NET60
a49c67ec-a514-4490-992f-e03e72781bd8,SO-0205,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-06-24,2024-08-01,1000,30,02,10378.03,1868.05,12246.08,USD,COMPLETED,NET60
bff3bb05-1040-4aee-b0c8-92b1f05c4627,SO-0206,fef071a5-d184-4992-95c6-15731a308120,2025-06-15,2025-08-11,3000,10,00,43503.86,7830.69,51334.55,USD,IN_DELIVERY,NET60
01b69f97-12b7-49cb-8d58-0bdf7191bd03,SO-0207,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-11-14,2024-11-29,1000,30,01,6394.99,1151.1,7546.09,USD,OPEN,NET60
4923f83e-020d-4764-b28d-2e0df3cead21,SO-0208,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-09-19,2024-10-23,1000,30,02,27551.66,4959.3,32510.96,USD,COMPLETED,NET30
74359cc8-b36e-4907-8d25-3a3f28d35242,SO-0209,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2024-12-06,2024-12-21,3000,20,01,27370.47,4926.68,32297.15,USD,COMPLETED,NET30
db77054f-ce7c-421e-bb36-716ebf5c3a7f,SO-0210,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-04-25,2024-05-08,2000,30,02,26320,4737.6,31057.6,USD,COMPLETED,NET45
0e0cc2df-d42b-441a-a23e-9df8eca39a4e,SO-0211,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-02-13,2024-02-28,3000,30,02,65576.33,11803.74,77380.07,USD,OPEN,NET15
40d011f9-168b-4ea3-99f9-8adffa5b074a,SO-0212,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-05-03,2024-07-01,2000,20,02,78406.63,14113.19,92519.82,USD,COMPLETED,NET15
6185f65f-5eb1-4ef2-b7df-b2a6c4d456ad,SO-0213,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-04-07,2025-06-06,3000,30,00,70500.87,12690.16,83191.03,USD,IN_DELIVERY,NET60
35ed1d21-6aec-4a5c-9b76-aeb48b5c6fa2,SO-0214,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-12-20,2025-02-11,1000,20,02,12676.23,2281.72,14957.95,USD,COMPLETED,NET30
cf8a6786-e458-45f9-8a95-6bde5800377c,SO-0215,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-05-13,2025-06-12,2000,10,00,22737.97,4092.83,26830.8,USD,COMPLETED,NET45
152b9f29-e9d9-4082-8d27-17aab682ad87,SO-0216,3941971d-8354-4750-b19f-258733f9ada8,2024-09-23,2024-10-31,2000,10,02,54454.08,9801.73,64255.81,USD,CANCELLED,NET60
075214e6-992d-468c-af8b-06fb3547dab3,SO-0217,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-07-29,2024-08-24,1000,30,01,45677.7,8221.99,53899.69,USD,OPEN,NET15
d93962b2-121b-4fbe-9560-59013404edc6,SO-0218,71910904-e940-496b-8d38-f72d0ae26636,2024-03-28,2024-04-11,1000,30,01,56358.35,10144.5,66502.85,USD,CANCELLED,NET60
43f5e250-b3f1-4fea-84c2-4e6878c8b58a,SO-0219,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-10-27,2024-12-25,3000,10,01,11168.2,2010.28,13178.48,USD,OPEN,NET15
9c86a642-c15e-40e8-96d5-314240d04c5c,SO-0220,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-02-13,2024-02-20,2000,10,02,15600.75,2808.13,18408.88,USD,CANCELLED,NET30
8370333e-31d8-425d-bc47-53dd2e4a151c,SO-0221,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-10-23,2024-12-05,1000,30,01,3952.97,711.53,4664.5,USD,COMPLETED,NET45
eb9e69bb-1395-4b7b-84fd-34a6047b6727,SO-0222,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-01-21,2025-02-15,3000,30,01,62458.74,11242.57,73701.31,USD,COMPLETED,NET15
caa2196a-f27e-4607-bea4-d6e371eb1aa1,SO-0223,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2025-01-14,2025-02-13,1000,10,00,64876.54,11677.78,76554.32,USD,COMPLETED,NET45
a41b2d26-5164-48e9-9ad4-d3180cd801c3,SO-0224,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2025-02-08,2025-02-27,1000,10,00,29189.79,5254.16,34443.95,USD,COMPLETED,NET45
c39994b8-99e2-4f03-9674-f9b4d5413eaf,SO-0225,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-02-08,2024-02-25,1000,20,00,74437.65,13398.78,87836.43,USD,COMPLETED,NET45
bb30e091-46f1-4d22-84d6-4ffacc78a14c,SO-0226,02ee2de6-b631-42ad-9200-bd5f10022153,2024-05-12,2024-06-21,1000,20,00,7521.29,1353.83,8875.12,USD,COMPLETED,NET60
7daa7a9b-b7e8-441b-9c02-f21a9f161231,SO-0227,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-03-14,2024-03-21,2000,30,01,32382.41,5828.83,38211.24,USD,IN_DELIVERY,NET60
889e9fe4-6e9e-484b-b551-7126726ace17,SO-0228,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-11-03,2024-12-20,3000,10,02,43668.02,7860.24,51528.26,USD,IN_DELIVERY,NET30
193649d3-8a17-4f05-b2d3-ebb1e77cb9c6,SO-0229,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-05-09,2025-06-21,1000,10,02,24345.93,4382.27,28728.2,USD,IN_DELIVERY,NET15
a62e27c9-30a5-4ed6-b337-dce07863601b,SO-0230,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-12-19,2025-02-04,1000,30,00,39437.98,7098.84,46536.82,USD,DRAFT,NET15
1794befe-5da6-43b2-815b-7d77be6daaec,SO-0231,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-02-03,2025-03-19,1000,10,01,52783.26,9500.99,62284.25,USD,IN_DELIVERY,NET30
d36c8692-e739-4cf3-9e4e-0104316f2105,SO-0232,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2024-01-30,2024-02-28,1000,20,00,28161.1,5069,33230.1,USD,IN_DELIVERY,NET60
b427d29b-c197-4e1d-b8fe-8237af1e9a14,SO-0233,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-12-01,2024-12-22,2000,10,01,46968.06,8454.25,55422.31,USD,COMPLETED,NET60
3cf9c408-1be3-4a6a-ae58-7acc5a53136d,SO-0234,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-09-28,2024-11-25,2000,20,02,23082.27,4154.81,27237.08,USD,DRAFT,NET15
d31dca76-3a30-4e6a-bf1b-ff3d328093c2,SO-0235,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-04-16,2024-05-19,2000,10,01,6957.02,1252.26,8209.28,USD,IN_DELIVERY,NET30
8591f077-f09b-4bc1-8495-8270722f6344,SO-0236,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-11-20,2024-12-26,3000,10,02,55827.68,10048.98,65876.66,USD,IN_DELIVERY,NET30
b12be0e7-bbb8-460b-8d46-7fb577a6c04b,SO-0237,633597bf-68fd-43b0-95be-34f67677293d,2024-01-18,2024-03-02,2000,20,00,46136.85,8304.63,54441.48,USD,COMPLETED,NET60
28dcf1e4-2c82-4d2a-8b30-6e1c79872a8b,SO-0238,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-01-13,2024-02-21,1000,20,00,67957.02,12232.26,80189.28,USD,OPEN,NET30
7777ccbf-f7b9-4cd7-8a5b-a02ebbf05325,SO-0239,caf3f907-45cd-46ed-b913-b2e0a69d130d,2025-04-08,2025-05-14,2000,20,02,34147.59,6146.57,40294.16,USD,OPEN,NET45
b7e61638-6d90-4651-b40f-d2140d835c82,SO-0240,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-07-27,2024-08-27,2000,30,00,5452.07,981.37,6433.44,USD,COMPLETED,NET45
ff45e668-a793-48bc-b49a-f4302350a499,SO-0241,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-12-24,2025-01-13,3000,30,01,36107.79,6499.4,42607.19,USD,IN_DELIVERY,NET45
a8c13aea-2f6d-4183-9583-d48bc2200447,SO-0242,e5461c8e-8b40-4930-97b6-80d51ddf608a,2025-02-19,2025-04-07,3000,30,01,56003.87,10080.7,66084.57,USD,COMPLETED,NET45
85318d78-2a4c-495d-8af8-38d7fdb68552,SO-0243,71910904-e940-496b-8d38-f72d0ae26636,2024-10-07,2024-12-06,3000,20,00,68973.99,12415.32,81389.31,USD,CANCELLED,NET60
f0e9075b-5e1c-4bbf-8e42-24f8992d22f2,SO-0244,3941971d-8354-4750-b19f-258733f9ada8,2024-06-21,2024-07-05,2000,10,01,75102.57,13518.46,88621.03,USD,COMPLETED,NET60
4ab30465-4a0d-4323-a831-1e8f0e070235,SO-0245,633597bf-68fd-43b0-95be-34f67677293d,2025-06-10,2025-07-19,1000,20,01,60244.06,10843.93,71087.99,USD,OPEN,NET60
1cc529b2-428e-4792-96fb-aa027f1c1ad0,SO-0246,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-04-24,2024-06-23,3000,30,02,9580.12,1724.42,11304.54,USD,CANCELLED,NET45
c9605bd4-b1c4-49fb-a2c1-1cbfeab743b0,SO-0247,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-01-15,2025-03-11,2000,10,02,74073.05,13333.15,87406.2,USD,DRAFT,NET30
8edf9e38-35f5-4eeb-834f-00bdbfbb777b,SO-0248,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-07-17,2024-09-14,3000,10,01,48647.88,8756.62,57404.5,USD,COMPLETED,NET45
f5733387-c045-4fe0-b790-cc67ad07d1b9,SO-0249,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-03-16,2024-04-11,3000,20,00,63822.8,11488.1,75310.9,USD,IN_DELIVERY,NET60
e3cdc003-801f-4036-9186-721cc125d716,SO-0250,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-09-19,2024-10-21,2000,20,00,68530.13,12335.42,80865.55,USD,COMPLETED,NET60
2152f2bb-6b47-405e-b2c8-1bbf0ad90c59,SO-0251,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-09-19,2024-10-15,2000,20,02,34260.68,6166.92,40427.6,USD,COMPLETED,NET15
